Densidad de estados ,Tiempo de ejecución, 57.29 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  10, 1, 0, 799632, 0, 40 
  E_i, E_f, S, DOS 
1.2, 1.25, 35.716264245989635, 3.246208990655885723600000000000000000000000000000000000000000000000000000000009e+15 
1.25, 1.3, 34.03033590126307, 6.014327860824042131299999999999999999999999999999999999999999999999999999999992e+14 
1.3, 1.35, 32.400102136614635, 1.178109263941018863000000000000000000000000000000000000000000000000000000000000e+14 
1.35, 1.4, 30.83191060829432, 2.455436140333894980000000000000000000000000000000000000000000000000000000000000e+13 
1.4, 1.45, 26.97279500770838, 5.177689864923894399999999999999999999999999999999999999999999999999999999999989e+11 
1.45, 1.5, 25.218430994036506, 8.958296302493679000000000000000000000000000000000000000000000000000000000000048e+10 
1.5, 1.55, 23.582017419817756, 1.743974126888973999999999999999999999999999999999999999999999999999999999999995e+10 
1.55, 1.6, 22.005097864153694, 3.603234906832439999999999999999999999999999999999999999999999999999999999999986e+09 
1.6, 1.65, 18.15211629677088, 7.644761528888000000000000000000000000000000000000000000000000000000000000000049e+07 
1.65, 1.7, 16.334992883684944, 1.242216436382000000000000000000000000000000000000000000000000000000000000000002e+07 
1.7, 1.75, 14.234666345599008, 1.520677239050000000000000000000000000000000000000000000000000000000000000000006e+06 
1.75, 1.8, 12.826585290911508, 3.719762514099999999999999999999999999999999999999999999999999999999999999999989e+05 
1.8, 1.85, 9.03503560829432, 8.392012239999999999999999999999999999999999999999999999999999999999999999999967e+03 
1.85, 1.9, 5.81872701454432, 3.365433700000000000000000000000000000000000000000000000000000000000000000000013e+02 
1.9, 1.95, 5.024873254778695, 1.521509699999999999999999999999999999999999999999999999999999999999999999999996e+02 
1.95, 2.0, 0.6931471805599453, 2.000000000000000000000000000000000000000000000000000000000000000000000000000000 
