Densidad de estados ,Tiempo de ejecución, 1.52301400562e9 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  30, 1, 0, 1000000, 10000, 420 
  E_i, E_f, S, DOS 
-0.919047619, -0.9142857143, 15927.1201782227, 1.149227506158713802859679772650002513209137174803398752292948263718024527478351e+6917 
-0.9142857143, -0.9095238095, 15928.5548095703, 4.824568643510364549988759567953447078062055013920957875115943973621210891768112e+6917 
-0.9095238095, -0.9047619048, 15929.9725341797, 1.99144567909846282486418357064063805152579687335559062502909629852515082796749e+6918 
-0.9047619048, -0.9, 15931.4196166992, 8.465028364632327670339708211696946168773601652335429645649889996979983438496068e+6918 
-0.9, -0.8952380952, 15932.8614959717, 3.57955161691788797111981624801468421899071394772867230093891439998995936424871e+6919 
-0.8952380952, -0.8904761905, 15934.2814178467, 1.480787925052823188321114111364870075159690945139775868012590558890309507798075e+6920 
-0.8904761905, -0.8857142857, 15935.7118377686, 6.190366230469133643105740227421187106452994662608284239784846469587392409053396e+6920 
-0.8857142857, -0.880952381, 15937.1164398193, 2.521896524378711950057525221921921206927725161784303333147865367070230484819587e+6921 
-0.880952381, -0.8761904762, 15938.5209350586, 1.027287007382357810328470931793801686249955595313874655097206557628485771120549e+6922 
-0.8761904762, -0.8714285714, 15939.8974456787, 4.069141216673265351023643200874887484055755093378171126654792085945856855297266e+6922 
-0.8714285714, -0.8666666667, 15941.310256958, 1.671394253130074284075197558737149197065258614218194087009445805719723460897778e+6923 
-0.8666666667, -0.8619047619, 15944.2770690918, 3.247499127934585824293001924820832849041954936730977129499145012179692427567286e+6924 
-0.8619047619, -0.8571428571, 15945.4456787109, 1.044888025592992292938655516094211499346544439069210468380301895008089080381097e+6925 
-0.8571428571, -0.8523809524, 15946.7982635498, 4.041009617334970467124839380291630819453183157369477492775390745200206581497436e+6925 
-0.8523809524, -0.8476190476, 15948.161529541, 1.579606024303377439945724651391692341461663861068958929901564226374700793199317e+6926 
-0.8476190476, -0.8428571429, 15949.5279693604, 6.194211851363714687726483956256997505273486416974999888341518214917488807138558e+6926 
-0.8428571429, -0.8380952381, 15950.897354126, 2.436140333227792276691998698397335354599625597100421635874650702713369551054214e+6927 
-0.8380952381, -0.8333333333, 15952.2601470947, 9.518220651174115937514332326691307766636301572706535275639560317520684819506536e+6927 
-0.8333333333, -0.8285714286, 15953.6206817627, 3.710466091840550775273041813359047675534328677195628108862228305154961243806484e+6928 
-0.8285714286, -0.8238095238, 15954.9671630859, 1.426257285250276492107584033832314830338510872304809263299750060892118516785801e+6929 
-0.8238095238, -0.819047619, 15956.3042602539, 5.431150001433632262394672509378347034166436471126399665605081238597236238136061e+6929 
-0.819047619, -0.8142857143, 15957.6456451416, 2.077054310042028289811103255441674160061466536736464016224982218346290806199528e+6930 
-0.8142857143, -0.8095238095, 15958.970413208, 7.812451126726514677069865284372839014244584863764306018702812864766378637227025e+6930 
-0.8095238095, -0.8047619048, 15960.288482666, 2.918889174669692922330366362234326061219030672219248487492475294448568292168375e+6931 
-0.8047619048, -0.8, 15961.6378326416, 1.125208111867772782727759579671120532742805358183526681033097451251363613778019e+6932 
-0.8, -0.7952380952, 15964.4882965088, 1.946137776456774330873705762116299714962521417044824921309912792848660508647468e+6933 
-0.7952380952, -0.7904761905, 15965.5319824219, 5.526378365355270366088634781181471900506932268885184995455615161179124799305818e+6933 
-0.7904761905, -0.7857142857, 15966.8487243652, 2.062027133814392082913102905129262990794305371035835594965996987540924825532042e+6934 
-0.7857142857, -0.780952381, 15968.1371612549, 7.479204485961495020629735841938801575607179840316809244813037740217213699876945e+6934 
-0.780952381, -0.7761904762, 15969.4207000732, 2.699536683261615984413011776734937372018855714893072845114104001391860024835921e+6935 
-0.7761904762, -0.7714285714, 15970.7091064453, 9.791224561324121126909028630609896380780744543186964205767745139796149904523351e+6935 
-0.7714285714, -0.7666666667, 15971.9907836914, 3.527462185244291791567872281133219337505262305706502629178644002020038699181257e+6936 
-0.7666666667, -0.7619047619, 15973.2807159424, 1.281364906114349719487871470892631197185637265306081589551401112241149595078342e+6937 
-0.7619047619, -0.7571428571, 15974.568572998, 4.644960638617322025269409269985922997782416593262105960475439716524526129984204e+6937 
-0.7571428571, -0.7523809524, 15975.8316955566, 1.642665724348809516527102692840893791274135974704374645695752374562444685360244e+6938 
-0.7523809524, -0.7476190476, 15977.109664917, 5.896091798035411839279788586438191625245635370552954853003604798115525390512844e+6938 
-0.7476190476, -0.7428571429, 15978.3675689697, 2.074268754320781190150735801902787260783248754146216623648417057275329170962134e+6939 
-0.7428571429, -0.7380952381, 15979.6272277832, 7.310177077792312774552417787364561070012750175252386915208099722356659182490902e+6939 
-0.7380952381, -0.7333333333, 15980.8657989502, 2.5225078154186028449968896258634213208168473906505938390870620858643249229536e+6940 
-0.7333333333, -0.7285714286, 15983.6405792236, 4.044867331913599584160439529942246383954670559540982864237184962675589681866271e+6941 
-0.7285714286, -0.7238095238, 15984.6317749023, 1.089870996753827578697153677281774155243196480472246790966939490065163421576427e+6942 
-0.7238095238, -0.719047619, 15985.8529815674, 3.6960548821436985275044341311266459961412151647922444551471980003895092060266e+6942 
-0.719047619, -0.7142857143, 15987.063583374, 1.240212475739268365629280102462291869454810091296983882046408604336196933201383e+6943 
-0.7142857143, -0.7095238095, 15988.2723083496, 4.15373401330384856163071291886716341531735792456192988874086238158606249384133e+6943 
-0.7095238095, -0.7047619048, 15989.4846038818, 1.396149557032021997184848978314626835502858938856299963527644617977433538746119e+6944 
-0.7047619048, -0.7, 15990.6835174561, 4.630346509890675399566374110527270077698488605828856363809234885213734000658178e+6944 
-0.7, -0.6952380952, 15991.8948974609, 1.554923918231681927981286297092899711377400582904103860172373212644289666363204e+6945 
-0.6952380952, -0.6904761905, 15993.065246582, 5.011702803823737471209676503406815173402280646804935563576255679648371691104644e+6945 
-0.6904761905, -0.6857142857, 15994.2699432373, 1.671777281019280926170563661421683294057398878563693878566084609354426549131957e+6946 
-0.6857142857, -0.680952381, 15995.4528045654, 5.456178458956483136491764545128376042046578688511715146476743651043957739929035e+6946 
-0.680952381, -0.6761904762, 15996.6186981201, 1.750772449857049346909725447468100940682136014016344737616948121284031332225731e+6947 
-0.6761904762, -0.6714285714, 15997.806854248, 5.74432963819378561526618292508784343869256982036004706121941199533290698985167e+6947 
-0.6714285714, -0.6666666667, 15998.9759368896, 1.849121695135157538306486315450683163095160494398150346023250534909853240005873e+6948 
-0.6666666667, -0.6619047619, 16001.5687713623, 2.471833410316116341924072726722396180885906951327134272658583861551233908926816e+6949 
-0.6619047619, -0.6571428571, 16002.4538269043, 5.98954643370570267785726964684193634877083784301345652773272711886561308997678e+6949 
-0.6571428571, -0.6523809524, 16003.5926208496, 1.870535102462908926565725738849439871784375271201130885832824499331699797648177e+6950 
-0.6523809524, -0.6476190476, 16004.7386169434, 5.883904868508276622712034287370819750672919220704901131604559237225206785364508e+6950 
-0.6476190476, -0.6428571429, 16005.8691711426, 1.82246456381439280246079674738291057059806932722615959691071013412769830963564e+6951 
-0.6428571429, -0.6380952381, 16007.0002288818, 5.647694903264172737946481870040210352047307508245893760387906260821196467978304e+6951 
-0.6380952381, -0.6333333333, 16008.1128692627, 1.71824387801605000460041804177073490638988824048936605307844551088443560703895e+6952 
-0.6333333333, -0.6285714286, 16009.2125854492, 5.160425073031182863908791837919185153724578024930419938638862782656757825869514e+6952 
-0.6285714286, -0.6238095238, 16010.3336791992, 1.583325863536545483767870604431303733454670071583890584874998785856866122113236e+6953 
-0.6238095238, -0.619047619, 16011.4244842529, 4.713037785966082978967122517554433955814787081861233632715994457274535954857041e+6953 
-0.619047619, -0.6142857143, 16012.5540008545, 1.458289500523366757416476135229706949089949669157226796545718882395833784517407e+6954 
-0.6142857143, -0.6095238095, 16013.6199188232, 4.234148065120052179388217855753247253335569480848017908901778078064520452058329e+6954 
-0.6095238095, -0.6047619048, 16014.6814575195, 1.224014151752501514142395328267427919033325201431285575671448499953390650730904e+6955 
-0.6047619048, -0.6, 16015.7489471436, 3.559518810051749853750498357041052457945954603145526086166264868951578128313635e+6955 
-0.6, -0.5952380952, 16018.1815338135, 4.053687444143834576712843521779051014200564119813130336644985804158141218443111e+6956 
-0.5952380952, -0.5904761905, 16018.9453735352, 8.701249783490179741547956096735035205525319255837492109806287805304553124346713e+6956 
-0.5904761905, -0.5857142857, 16020.0006103516, 2.499569187500946872873912874819473993250542376202530966186262637502896194377137e+6957 
-0.5857142857, -0.580952381, 16021.0326080322, 7.015458508852935894049724787980338681666004168177676005637368049901852747961963e+6957 
-0.580952381, -0.5761904762, 16022.05909729, 1.958189334679351097558897175514521866407962608960559110412258352318633320390535e+6958 
-0.5761904762, -0.5714285714, 16023.0680236816, 5.370637566983899333455554462802140625822173331405933909774274983004718773014633e+6958 
-0.5714285714, -0.5666666667, 16024.0912017822, 1.494123334678121258696468176508490481969206065241322858936766890052603567386861e+6959 
-0.5666666667, -0.5619047619, 16025.1218414307, 4.187815699088430843255231839102037965601660888577019198795697103697410652692611e+6959 
-0.5619047619, -0.5571428571, 16026.1271514893, 1.144427201049446269382225617239026322209861455676274431310096598283530304842691e+6960 
-0.5571428571, -0.5523809524, 16027.1302642822, 3.120574263320781238738000399688840803255405210325707816372727532794527584796292e+6960 
-0.5523809524, -0.5476190476, 16028.1292572021, 8.474061956496200856704772707174844577776410248144305674355599595142618590961349e+6960 
-0.5476190476, -0.5428571429, 16029.1244354248, 2.292408687184957836368647329621421759996886270209567562188222008868989692706812e+6961 
-0.5428571429, -0.5380952381, 16030.1029815674, 6.099148893855329680083675056619836677961051263011331662613640234450811134876846e+6961 
-0.5380952381, -0.5333333333, 16031.0849304199, 1.628261685845024681688984672222971485856480693481120237066908270870922160270322e+6962 
-0.5333333333, -0.5285714286, 16033.3231811523, 1.526807012411636142013286327576247954373307152135395470512389981893766670975211e+6963 
-0.5285714286, -0.5238095238, 16033.9446563721, 2.842414464540379519784884447970595333012260639058928651732965587217682337517579e+6963 
-0.5238095238, -0.519047619, 16034.8783569336, 7.230834244719996935339883515657715989916176171014740824961648175103017783940683e+6963 
-0.519047619, -0.5142857143, 16035.8201904297, 1.854477192050113715446354084106939970931757878587569496044271533221967407234225e+6964 
-0.5142857143, -0.5095238095, 16036.7696838379, 4.792711025264115301852572391389975366163353145273577793545991270696626370676851e+6964 
-0.5095238095, -0.5047619048, 16037.7205963135, 1.240387226089016419231023943630417576087747490187514064024610812858814940699905e+6965 
-0.5047619048, -0.5, 16038.6737976074, 3.217565133746358918573497658651704063922618912061159896449482040029769902329266e+6965 
-0.5, -0.4952380952, 16039.5891876221, 8.036670805922819288603119173443152063604559782758964467714355785224436478756535e+6965 
-0.4952380952, -0.4904761905, 16040.4952392578, 1.988700601272028681637602201036966056764423915881266129553069405664888346380852e+6966 
-0.4904761905, -0.4857142857, 16041.403503418, 4.932005110419424947239850547370214432904277017406941880281708360372318433285454e+6966 
-0.4857142857, -0.480952381, 16042.3094940186, 1.220366384817727938877499155804540849893439706635325790166036088400855183218531e+6967 
-0.480952381, -0.4761904762, 16043.197845459, 2.966855297526271523207160811848816898647260893101945430087489979172238863806181e+6967 
-0.4761904762, -0.4714285714, 16044.0731201172, 7.119070916714636946451830484785172902313120870149495502688008043970909637563087e+6967 
-0.4714285714, -0.4666666667, 16044.9540557861, 1.717943272624129001562501417403894848989790959526239651863645247950652422856427e+6968 
-0.4666666667, -0.4619047619, 16047.044128418, 1.389043446825854898447752064591890534795601305258586074638129257601498764653484e+6969 
-0.4619047619, -0.4571428571, 16047.5502624512, 2.304236478247085703265871985052231253028393675497886546422397244247191844810076e+6969 
-0.4571428571, -0.4523809524, 16048.4010925293, 5.395576513990379861531738787488105857023910091756387198736810911262385245040163e+6969 
-0.4523809524, -0.4476190476, 16049.2474212646, 1.257748346954871702234054448208329933805088854192825133054211927799701019889393e+6970 
-0.4476190476, -0.4428571429, 16050.0833129883, 2.901462208651082031319929610533515114427872551846119581263626830416345503155862e+6970 
-0.4428571429, -0.4380952381, 16050.9169464111, 6.678198346759052780036995728936691318952959082790707840756820333021349753010747e+6970 
-0.4380952381, -0.4333333333, 16051.7422637939, 1.524368967174898992060871908935394030879799250630101847827890008053330331092492e+6971 
-0.4333333333, -0.4285714286, 16052.5564422607, 3.440989237919574123223341986047553829306096896571338420104392766707024621681841e+6971 
-0.4285714286, -0.4238095238, 16053.3570556641, 7.662761306018420570969780154031704932242320975604606158158222828102296817557533e+6971 
-0.4238095238, -0.419047619, 16054.1587982178, 1.708353196168467721327697358302332720937358755435979368307164412317000236356595e+6972 
-0.419047619, -0.4142857143, 16054.9112548828, 3.625479401721342283611605995938638265845071644397318995739745294021584936504571e+6972 
-0.4142857143, -0.4095238095, 16055.6949157715, 7.937889366113371064585027531323183199179588281527536439969282778383408447174526e+6972 
-0.4095238095, -0.4047619048, 16056.4536743164, 1.695234143279372474997134801180866837648817806041793742673281655479241170588783e+6973 
-0.4047619048, -0.4, 16057.2411651611, 3.725912221839852165382928916468592819064133809282246012947461996219332062579972e+6973 
-0.4, -0.3952380952, 16059.1649475098, 2.551060026159449228378696794290193060280070057801270970901622575100520989081954e+6974 
-0.3952380952, -0.3904761905, 16059.5240478516, 3.653221244481799030794976264255920233963785556656909968756502557625969087573643e+6974 
-0.3904761905, -0.3857142857, 16060.2595367432, 7.622452762336720560952455488925127854632796270775607417682500550885117913771381e+6974 
-0.3857142857, -0.380952381, 16060.9817657471, 1.569476483307529768362044028134256223768386426707058512058521889857348119657466e+6975 
-0.380952381, -0.3761904762, 16061.7017211914, 3.224240949123102771305304909662085663706812067044554004304798428749381488368231e+6975 
-0.3761904762, -0.3714285714, 16062.4347229004, 6.710673153771078925365209051803034383626640217431265755552915138388965880924198e+6975 
-0.3714285714, -0.3666666667, 16063.1398773193, 1.358347099856263735794832086704124251416620740106291858610181494777030592551545e+6976 
-0.3666666667, -0.3619047619, 16063.8217468262, 2.686228324096567629013524319485057917198118458677237739063362991191500267128219e+6976 
-0.3619047619, -0.3571428571, 16064.5087738037, 5.339676535373472187987629371824146923687127874327701445726158660918312721985543e+6976 
-0.3571428571, -0.3523809524, 16065.1935119629, 1.058992668381691294706341389776045141154682035832790635556769174546596734093367e+6977 
-0.3523809524, -0.3476190476, 16065.8613586426, 2.065071443483751403711794760441361783616605006462446549226150032671088329833001e+6977 
-0.3476190476, -0.3428571429, 16066.5305480957, 4.03236993471954492214564455015745225774296960361167506324305758370191251100493e+6977 
-0.3428571429, -0.3380952381, 16067.1953125, 7.839058050649156801215688534094111223355976368888931336794537573962675032327751e+6977 
-0.3380952381, -0.3333333333, 16067.8625793457, 1.527756673922950411838217451255174598334486114460771211073093959405582247665401e+6978 
-0.3333333333, -0.3285714286, 16069.5259399414, 8.06199487462572874226665087805314681552078171274463534039478454767743305520501e+6978 
-0.3285714286, -0.3238095238, 16069.7189941406, 9.778784852813971344204283824327986785050295849274472813689408527825380507849918e+6978 
-0.3238095238, -0.319047619, 16070.3368835449, 1.813973130799761120600114317260796075128501176297071367523306281432851484846392e+6979 
-0.319047619, -0.3142857143, 16070.9493103027, 3.346604659061617590612139523641327211666035355080879031807712764391981371312164e+6979 
-0.3142857143, -0.3095238095, 16071.5472717285, 6.085492884362591492218565498509652263185063023233782507216526727754826002254386e+6979 
-0.3095238095, -0.3047619048, 16072.1480712891, 1.109736046013343537173501251878504366545432958233945153521354819081506198758521e+6980 
-0.3047619048, -0.3, 16072.7415924072, 2.009012501900459325750491094105113292211403276594189423545877401047328877962019e+6980 
-0.3, -0.2952380952, 16073.330657959, 3.620850201526087456901039531513099724982345369236291519772570982669231277767162e+6980 
-0.2952380952, -0.2904761905, 16073.9098205566, 6.461564416168765160935807938030922753938258099693660032944732129791459594627207e+6980 
-0.2904761905, -0.2857142857, 16074.4766845703, 1.138999651923705500540975250725501523727903650645836281652346342177578400673293e+6981 
-0.2857142857, -0.280952381, 16075.036605835, 1.993858375250698709501486630238556346726111229484989026027139781653166503810957e+6981 
-0.280952381, -0.2761904762, 16075.5710449219, 3.40250093542924830630894214714282420882983834660168876741417389302166660749307e+6981 
-0.2761904762, -0.2714285714, 16076.115814209, 5.866627971386345759805054668152744483816149485290486358594183281260644362468566e+6981 
-0.2714285714, -0.2666666667, 16076.6437530518, 9.946481398787591938264367706747221626057597782336802622488746225490193946979394e+6981 
-0.2666666667, -0.2619047619, 16078.1366882324, 4.426321809978204520874423737059745532070180410797609378834089717641479433674256e+6982 
-0.2619047619, -0.2571428571, 16078.1742248535, 4.595628699957277350868611971765343256708503028908053095375032913828075405847417e+6982 
-0.2571428571, -0.2523809524, 16078.6774749756, 7.601576737033981076457685766995979649524134561641336008879372841069740604328926e+6982 
-0.2523809524, -0.2476190476, 16079.171295166, 1.245566926072867509632894639153457161590563331527946369789721722992079957586763e+6983 
-0.2476190476, -0.2428571429, 16079.6455993652, 2.001496173792772591177988921643260754950670491187605954324892574771095646614273e+6983 
-0.2428571429, -0.2380952381, 16080.1224365234, 3.224352471246481340516445947977042978407171575138481402180929611351558581847999e+6983 
-0.2380952381, -0.2333333333, 16080.5893707275, 5.143153177726473604153216071193927029974486812108110063192912373414883130290793e+6983 
-0.2333333333, -0.2285714286, 16081.0471038818, 8.128687767969622671544345591789077968179665449930428258807176146456873553569081e+6983 
-0.2285714286, -0.2238095238, 16081.4793701172, 1.252423716065530590718410548662208084599595574931344095718375166200828909560634e+6984 
-0.2238095238, -0.219047619, 16081.901473999, 1.910155263575365207984587736136971113125247490913002020275355963525534660756043e+6984 
-0.219047619, -0.2142857143, 16082.3327026367, 2.940010539727535390413613599454279307370751736780212718737326694468142767521908e+6984 
-0.2142857143, -0.2095238095, 16082.763961792, 4.525247725337868317078035879272679289987075692166703254291194841065678397158734e+6984 
-0.2095238095, -0.2047619048, 16083.1881408691, 6.916095654920416979000778445494216860935097647423588975799167323119021359707939e+6984 
-0.2047619048, -0.2, 16083.5891723633, 1.032825034693805694599351640558899391314872153285327332006568703256066667959993e+6985 
-0.2, -0.1952380952, 16084.8938293457, 3.807431376154373181212416704368898093691015485269879843510252438442476726015856e+6985 
-0.1952380952, -0.1904761905, 16084.7583312988, 3.32495697904735198420848309771456967760098910944999167777241984817397862502012e+6985 
-0.1904761905, -0.1857142857, 16085.1266326904, 4.805485735904914819333993224232660579296585709441886502222570806695012288526191e+6985 
-0.1857142857, -0.180952381, 16085.4958190918, 6.951410081288153683884434422350410298647884661656547233002840972097424135746472e+6985 
-0.180952381, -0.1761904762, 16085.8492889404, 9.898808308253726086199571274409890390687820566668635083428679329365726261583978e+6985 
-0.1761904762, -0.1714285714, 16086.1853637695, 1.385282532052699688014110464106775543731724281148012915971027433251051981078219e+6986 
-0.1714285714, -0.1666666667, 16086.5291290283, 1.953591301660008037806420925160388646693162890891287231247566041747676531978062e+6986 
-0.1666666667, -0.1619047619, 16086.8388366699, 2.662796838599199290282280029923988153723859937851351338080781325602540675776861e+6986 
-0.1619047619, -0.1571428571, 16087.1505737305, 3.636836004426876571722481575082811642898507579591130174449571510680823704754319e+6986 
-0.1571428571, -0.1523809524, 16087.4535369873, 4.923783952293603332298950364627385080696729476585184206979030704946066797823226e+6986 
-0.1523809524, -0.1476190476, 16087.7580566406, 6.676520604074688230320666625024727561893175375516641717154597944238990841564265e+6986 
-0.1476190476, -0.1428571429, 16088.0626831055, 9.054152109227005936559048690373631779786830626436196316503231359218682158839179e+6986 
-0.1428571429, -0.1380952381, 16088.3502197266, 1.207044702179118345481360833394032300286312024023913350023114819906626554610657e+6987 
-0.1380952381, -0.1333333333, 16088.6289672852, 1.59507783720681177601203291507144800635969340294530704515454534417994486443338e+6987 
-0.1333333333, -0.1285714286, 16089.7201538086, 4.749831098491437782871052405956006205519409215842135251519345365813520816711027e+6987 
-0.1285714286, -0.1238095238, 16089.4000091553, 3.448586392953534098338629167932442782296466496021780015808750483714183296818803e+6987 
-0.1238095238, -0.119047619, 16089.6350402832, 4.362282954768671604885141337983268658823939628081372867061374251045744194135533e+6987 
-0.119047619, -0.1142857143, 16089.8711853027, 5.524211671337151717129134655630280733420307099689438557176730812768810504266986e+6987 
-0.1142857143, -0.1095238095, 16090.0872650146, 6.856658782912716450457555715454165134346228931654416171207299482263247622505529e+6987 
-0.1095238095, -0.1047619048, 16090.3218994141, 8.669877527673868222170998110425130854378220228761122674228665670034328450103689e+6987 
-0.1047619048, -0.1, 16090.5283508301, 1.065794987371249222532950604036475196511627972672003686485989166925759321317415e+6988 
-0.1, -0.0952380952, 16090.7345428467, 1.309850494426884088743665823855814284329080739152248677354750189555244165082563e+6988 
-0.0952380952, -0.0904761905, 16090.9323120117, 1.596289972108458043916907965936225927354234407604095755439902186735856655371614e+6988 
-0.0904761905, -0.0857142857, 16091.1126861572, 1.911821236699218074580062040431756196733327623390452783861424987483794467118231e+6988 
-0.0857142857, -0.080952381, 16091.2959747314, 2.296405074354378537545288609724400193651398700203363349348560159651940389060758e+6988 
-0.080952381, -0.0761904762, 16091.4550476074, 2.692359010822362853480674063769213589941221011463502642904041879734668024084674e+6988 
-0.0761904762, -0.0714285714, 16091.6256561279, 3.193208738905741458083425391030791549589181284479487023944066380441098770210814e+6988 
-0.0714285714, -0.0666666667, 16091.7688446045, 3.684794517109892732701235773180383957644692203510112409482219636759928382967364e+6988 
-0.0666666667, -0.0619047619, 16092.6539764404, 8.929376735621166394051552569366529456758958749467714825098777720031129673773427e+6988 
-0.0619047619, -0.0571428571, 16092.143661499, 5.360362785255294265183602227531798453763599638947679983599736297762436130686584e+6988 
-0.0571428571, -0.0523809524, 16092.2601623535, 6.022681012577981402666817478488845865604068038616722475273809859510209810614244e+6988 
-0.0523809524, -0.0476190476, 16092.3733825684, 6.744671097189501137176878960053491176460642468871173558630344377674582175335135e+6988 
-0.0476190476, -0.0428571429, 16092.4655609131, 7.395939036386864792370468964130570734259570387852461093897785961639337716059538e+6988 
-0.0428571429, -0.0380952381, 16092.5530700684, 8.072314353668543919088794959516225132512147759669858304965185791352956596963751e+6988 
-0.0380952381, -0.0333333333, 16092.634262085, 8.755063709229362396441196890097699496989252708176285962610581693928114642330173e+6988 
-0.0333333333, -0.0285714286, 16092.6948699951, 9.30209973571983705564592724194440769169019463155303422579592225658346329604905e+6988 
-0.0285714286, -0.0238095238, 16092.7532196045, 9.861021484756353592680795364270353573956426955410119349880741246022318974830827e+6988 
-0.0238095238, -0.019047619, 16092.8011169434, 1.034483230695030971690735451090976411121950613304172481290300281991944307775954e+6989 
-0.019047619, -0.0142857143, 16092.8452453613, 1.081155553317222287643166445011185215411830508272028590826898323466989106294708e+6989 
-0.0142857143, -0.0095238095, 16092.8778533936, 1.116990994925066025459425243975182061058968229521574953782337624690025411249106e+6989 
-0.0095238095, -0.0047619048, 16092.9087371826, 1.152026133349405519371627433236148883925159623577202334541015735888859150774179e+6989 
-0.0047619048, 0.0, 16093.6136474609, 2.331315091982478724706472039356344130642963257262147347115334699858682980699026e+6989 
0.0, 0.0047619048, 16093.6136474609, 2.331315091982478724706472039356344130642963257262147347115334699858682980699026e+6989 
0.0047619048, 0.0095238095, 16092.9087371826, 1.152026133349405519371627433236148883925159623577202334541015735888859150774179e+6989 
0.0095238095, 0.0142857143, 16092.8778533936, 1.116990994925066025459425243975182061058968229521574953782337624690025411249106e+6989 
0.0142857143, 0.019047619, 16092.8452453613, 1.081155553317222287643166445011185215411830508272028590826898323466989106294708e+6989 
0.019047619, 0.0238095238, 16092.8011169434, 1.034483230695030971690735451090976411121950613304172481290300281991944307775954e+6989 
0.0238095238, 0.0285714286, 16092.7532196045, 9.861021484756353592680795364270353573956426955410119349880741246022318974830827e+6988 
0.0285714286, 0.0333333333, 16092.6948699951, 9.30209973571983705564592724194440769169019463155303422579592225658346329604905e+6988 
0.0333333333, 0.0380952381, 16092.634262085, 8.755063709229362396441196890097699496989252708176285962610581693928114642330173e+6988 
0.0380952381, 0.0428571429, 16092.5530700684, 8.072314353668543919088794959516225132512147759669858304965185791352956596963751e+6988 
0.0428571429, 0.0476190476, 16092.4655609131, 7.395939036386864792370468964130570734259570387852461093897785961639337716059538e+6988 
0.0476190476, 0.0523809524, 16092.3733825684, 6.744671097189501137176878960053491176460642468871173558630344377674582175335135e+6988 
0.0523809524, 0.0571428571, 16092.2601623535, 6.022681012577981402666817478488845865604068038616722475273809859510209810614244e+6988 
0.0571428571, 0.0619047619, 16092.143661499, 5.360362785255294265183602227531798453763599638947679983599736297762436130686584e+6988 
0.0619047619, 0.0666666667, 16092.6539764404, 8.929376735621166394051552569366529456758958749467714825098777720031129673773427e+6988 
0.0666666667, 0.0714285714, 16091.7688446045, 3.684794517109892732701235773180383957644692203510112409482219636759928382967364e+6988 
0.0714285714, 0.0761904762, 16091.6256561279, 3.193208738905741458083425391030791549589181284479487023944066380441098770210814e+6988 
0.0761904762, 0.080952381, 16091.4550476074, 2.692359010822362853480674063769213589941221011463502642904041879734668024084674e+6988 
0.080952381, 0.0857142857, 16091.2959747314, 2.296405074354378537545288609724400193651398700203363349348560159651940389060758e+6988 
0.0857142857, 0.0904761905, 16091.1126861572, 1.911821236699218074580062040431756196733327623390452783861424987483794467118231e+6988 
0.0904761905, 0.0952380952, 16090.9323120117, 1.596289972108458043916907965936225927354234407604095755439902186735856655371614e+6988 
0.0952380952, 0.1, 16090.7345428467, 1.309850494426884088743665823855814284329080739152248677354750189555244165082563e+6988 
0.1, 0.1047619048, 16090.5283508301, 1.065794987371249222532950604036475196511627972672003686485989166925759321317415e+6988 
0.1047619048, 0.1095238095, 16090.3218994141, 8.669877527673868222170998110425130854378220228761122674228665670034328450103689e+6987 
0.1095238095, 0.1142857143, 16090.0872650146, 6.856658782912716450457555715454165134346228931654416171207299482263247622505529e+6987 
0.1142857143, 0.119047619, 16089.8711853027, 5.524211671337151717129134655630280733420307099689438557176730812768810504266986e+6987 
0.119047619, 0.1238095238, 16089.6350402832, 4.362282954768671604885141337983268658823939628081372867061374251045744194135533e+6987 
0.1238095238, 0.1285714286, 16089.4000091553, 3.448586392953534098338629167932442782296466496021780015808750483714183296818803e+6987 
0.1285714286, 0.1333333333, 16089.7201538086, 4.749831098491437782871052405956006205519409215842135251519345365813520816711027e+6987 
0.1333333333, 0.1380952381, 16088.6289672852, 1.59507783720681177601203291507144800635969340294530704515454534417994486443338e+6987 
0.1380952381, 0.1428571429, 16088.3502197266, 1.207044702179118345481360833394032300286312024023913350023114819906626554610657e+6987 
0.1428571429, 0.1476190476, 16088.0626831055, 9.054152109227005936559048690373631779786830626436196316503231359218682158839179e+6986 
0.1476190476, 0.1523809524, 16087.7580566406, 6.676520604074688230320666625024727561893175375516641717154597944238990841564265e+6986 
0.1523809524, 0.1571428571, 16087.4535369873, 4.923783952293603332298950364627385080696729476585184206979030704946066797823226e+6986 
0.1571428571, 0.1619047619, 16087.1505737305, 3.636836004426876571722481575082811642898507579591130174449571510680823704754319e+6986 
0.1619047619, 0.1666666667, 16086.8388366699, 2.662796838599199290282280029923988153723859937851351338080781325602540675776861e+6986 
0.1666666667, 0.1714285714, 16086.5291290283, 1.953591301660008037806420925160388646693162890891287231247566041747676531978062e+6986 
0.1714285714, 0.1761904762, 16086.1853637695, 1.385282532052699688014110464106775543731724281148012915971027433251051981078219e+6986 
0.1761904762, 0.180952381, 16085.8492889404, 9.898808308253726086199571274409890390687820566668635083428679329365726261583978e+6985 
0.180952381, 0.1857142857, 16085.4958190918, 6.951410081288153683884434422350410298647884661656547233002840972097424135746472e+6985 
0.1857142857, 0.1904761905, 16085.1266326904, 4.805485735904914819333993224232660579296585709441886502222570806695012288526191e+6985 
0.1904761905, 0.1952380952, 16084.7583312988, 3.32495697904735198420848309771456967760098910944999167777241984817397862502012e+6985 
