Densidad de estados ,Tiempo de ejecución, 65.35 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  10, 1, 0, 1000000, 10000, 40 
  E_i, E_f, S, DOS 
1.35, 1.4, 1396.5813903808594, 3.369701033950541455310829683885997098712381947956936131640269216082253421816904e+606 
1.4, 1.45, 1392.9000244140625, 8.487786481504854279967012770750718426621180961665088743277053079378307336541964e+604 
1.45, 1.5, 1391.2200622558594, 1.581962377497894670822694224188912543167176266490791580272228369009771466368739e+604 
1.5, 1.55, 1389.4951629638672, 2.818914518858106042769119556045036589039003347783526938285971531153965017815273e+603 
1.55, 1.6, 1387.946792602539, 5.992847172343206780236846942518257959036831871777576613250330556869048507299313e+602 
1.6, 1.65, 1384.0971374511719, 1.275701931651491560184123437708229724257883736688676605253720543560548409652047e+601 
1.65, 1.7, 1382.4047546386719, 2.348316861152372304477848904413464311201957995914962071283904725004037725582767e+600 
1.7, 1.75, 1380.3570098876953, 3.029928991996278837630898077565737432150600717566345612756426109776572739956178e+599 
1.75, 1.8, 1378.7764739990234, 6.23755568557024403364827453924228799486506330519766137709019317749552563356994e+598 
1.8, 1.85, 1374.8772277832031, 1.263552585325721341308456489567866921566071813775796216438766394234403743476515e+597 
1.85, 1.9, 1371.7824401855469, 5.721951131248956660209625577915726757698091588704569782763099152067508592958212e+595 
1.9, 1.95, 1370.8517150878906, 2.255980649914439429055844967980189770553828309696312868752982851262676701408308e+595 
